"com.doo.web+web-library", 11
"com.sdsmdg.harjot+vectormaster", 11
"com.arkivanov.mvikotlin+keepers-android", 11
"com.tencent.qcloud+iot-android-sdk-app-tv", 11
"com.pcloud.sdk+android", 11
"com.trustpayments.mobile+core", 11
"org.tensorflow+tensorflow-lite-task-text", 11
"com.vinelab.android.socialite+socialite", 11
"com.hyperwallet.android.ui+userrepository", 11
"androidx.versionedparcelable+versionedparcelable", 11
"com.cocosw.accessory+views", 11
"com.loftechs.sdk+lt", 11
"com.jdroidframework+jdroid-android-crashlytics", 11
"com.underlegendz.underactivity+under-activity", 11
"org.microg+safe-parcel", 11
"io.github.aakira+napier-android-debug", 11
"com.hannesdorfmann.mosby3+mvi", 11
"com.archit.calendar+awesome-calendar", 11
"io.github.yvescheung+Uinspector-optional-autoinstall", 11
"com.ibm.watson.developer_cloud+android-sdk", 11
"com.jswiftdev.wizard+wizardindicator", 11
"com.github.loren-wang+AndroidCustomToolsFromLorenWang", 11
"pl.charmas.android+android-reactive-location", 11
"ru.surfstudio.android+sample-common", 11
"com.google.mlkit+pose-detection", 11
"se.snylt+witch", 11
"com.fjwangjia.android+richfonttextview", 11
"com.facebook.fresco+nativeimagetranscoder", 11
"com.netease.marvel+exception-reporting-client", 11
"io.noties.markwon+editor", 11
"com.github.ozodrukh.CircularReveal+circualreveal", 11
"com.ananth10.library+country-picker", 11
"com.futuremind.recyclerfastscroll+fastscroll", 11
"com.gabrielittner.threetenbp+lazythreetenbp", 11
"me.ibore+okhttp", 10
"com.ealva+ealvalog-jdk-android", 10
"im.crisp+crisp-sdk", 10
"de.peilicke.sascha+log4k-android", 10
"com.github.iflove+Logcat", 10
"com.journeyOS+i007Service", 10
"dev.chrisbanes+insetter-ktx", 10
"com.eygraber+portal-kodein-di-android", 10
"com.toast.android+toast-iap-amazon", 10
"io.github.ailll+network", 10
"com.classic.android+okhttp", 10
"com.google.ads.mediation+fyber", 10
"com.github.hussainderry+secure-preferences", 10
"dev.icerock.moko+units-android-debug", 10
"com.kaltura.playkit+smartswitchplugin", 10
"com.wootric+analytics-integration-wootric", 10
"com.google.ads.mediation+inmobi", 10
"com.adyen.checkout+mbway-base", 10
"com.jdroidframework+jdroid-android-google-gcm", 10
"com.github.vhall.android.base+logmanager", 10
"com.seachaos+hurryporter", 10
"de.schroepf+android-xml-run-listener", 10
"com.qbw.bar+barcolor", 10
"com.cleveradssolutions+facebook", 10
"com.zeoflow+memo-annotation", 10
"org.kodein.db+kodein-db-android", 10
"com.kvolkov.animatedprogressviews+library", 10
"com.github.aartikov+sesame-localized-string", 10
"org.kodein.db+kodein-leveldb-android-debug", 10
"org.loader+glin-okclient", 10
"com.airbnb.android+mvrx-launcher", 10
"com.witclass.source+ijkplayer-exo", 10
"com.zeoflow+memo-compiler", 10
"com.tuuzed.androidx.list+preference", 10
"com.github.vmironov.jetpack+jetpack-bindings-resources", 10
"de.golfgl.gdxcontrollerutils+gdx-controllers-android", 10
"com.joanzapata.iconify+android-iconify-weathericons", 10
"com.yandex.android+appmetricapush-core", 10
"io.github.valdzx+simplexml-ksp-core-android", 10
"com.imusic.player+video-player", 10
"spa.lyh.cn+lib_io", 10
"rocks.frieler.android+android-beans", 10
"io.github.sonicdjgh+unity", 10
"com.tuuzed.androidx.list+loadmore", 10
"com.airbnb.android+mavericks-rxjava2", 10
"com.github.zhaokaiqiang.klog+library", 10
"com.witclass.source+ijkplayer-view", 10
"com.adsamcik.android-components+recycler", 10
"com.twilio+twilio-security-android", 10
"io.data2viz.charts+core-android", 10
"com.github.franmontiel+PersistentCookieJar", 10
"com.tuya.smart+tuyasmart-bizbundle-camera", 10
"com.mysoftsource.rxandroidlogger+rxandroidlogger", 10
"com.zplesac+connectionbuddy", 10
"com.virgilsecurity.sdk+android-utils", 10
"com.mcxiaoke.koi+core", 10
"com.github.manuelpeinado.fadingactionbar+fadingactionbar", 10
"ro.bogdanmunteanu+custompicker", 10
"com.lsjwzh+recyclerviewpager", 10
"io.github.swatmobility+mapbox-android-navigation-ui", 10
"androidx.car.app+app-automotive", 10
"com.github.linxin6560+loader", 10
"com.airbnb.android+mavericks", 10
"com.witclass.source+ijkplayer-arm64", 10
"com.decathlon.vitamin+foundation", 10
"ru.ldralighieri.corbind+corbind-navigation", 10
"com.aliassadi+power-preference-lib", 10
"com.bytedance.sec+tpssdk2-server", 10
"ir.metrix.notification+webview", 10
"com.legendmohe.maven+rappid", 10
"com.segment.analytics.kotlin+android", 10
"net.qiujuer.genius+res", 10
"ir.metrix.notification+unity", 10
"com.google.android.gms+play-services-vision-image-label", 10
"de.peilicke.sascha+log4k-android-debug", 10
"ru.pocketbyte.kydra+kydra-log-android-debug", 10
"com.virgilsecurity+ethree-kotlin-coroutines", 10
"com.liftric+auth-android-debug", 10
"com.yuan.library.dmanager+downloadmanager-okhttp-release", 10
"dev.chrisbanes+insetter", 10
"com.myclay.claynetworking+claynetworking", 10
"com.mytechia+robobo-hri-emotion-module", 10
"dev.icerock.moko+network-bignum-android", 10
"com.shield.android+shield-lite", 10
"pro.streem.internal+platform-client", 10
"com.doodeec.utils+serverCommunicator", 10
"com.tencent.qcloud+iot-android-sdk-device", 10
"com.decathlon.vitamin+text-inputs", 10
"com.gojek.clickstream+clickstream-health-metrics", 10
"com.conviva.sdk+conviva-brightcove-sdk", 10
"com.uber.rib+rib-workflow-test", 10
"com.xsolla.android+login-google", 10
"io.matthewnelson.topl-android+topl-core-base", 10
"com.friendoye+recyclerxray", 10
"org.kodein.db+kodein-db-android-debug", 10
"com.didichuxing.doraemonkit+dokitx-okhttp-v3", 10
"com.github.Justson.AgentWeb+agentweb-filechooser", 10
"sqlite4a+library", 10
"com.hyprmx.android+HyprMX-SDK", 10
"org.microg.nlp+client", 10
"ru.arturvasilov+sqlite", 10
"org.microg.nlp+location-v2", 10
"org.microg.gms+play-services-vision-common", 10
"com.github.todou+appbarspring", 10
"org.microg.gms+play-services-vision-core", 10
"pl.domyno+rssreader-android", 10
"com.nexmo.android+client-core", 10
"com.example+mylib", 10
"com.liftric+auth-android", 10
"org.microg.gms+play-services-vision-api", 10
"de.halfbit+edge-to-edge", 10
"com.maxkeppeler.bottomsheets+color", 10
"com.mi.dev.mint+mint-mediation-testsuite", 10
"com.hbb20+ccp", 10
"com.jideguru+folioreader", 10
"me.hekr.sdk+web", 10
"com.lamudi.phonefield+phone-field", 10
"com.github.Tencent.soter+soter-core", 10
"com.github.skydoves+powerspinner", 10
"com.myvideoyun.video+libyuv", 10
"com.jvtd+pay_ali", 10
"com.jibestream.jibestreamandroidlibrary+jibestreamandroidlibrary", 10
"com.izooto+power-push", 10
"co.adcel.android+adcel-adapter", 10
"com.segment.analytics.android+analytics-integration-moengage", 10
"com.simple+spiderman-no-op", 10
"com.sloydev+screenshot-reporter-client", 10
"com.google.mediapipe+facedetection", 10
"com.github.mabbas007+TagsEditText", 10
"cn.miao.ncncd+ncncd", 10
"net.openid+appauth", 10
"dev.chrisbanes.accompanist+accompanist-insets", 10
"com.kuassivi.android.view+ripple-pulse-layout", 10
"com.decathlon.vitamin+buttons", 10
"io.github.nishkarsh+android-permissions", 10
"com.github.tamir7.contacts+contacts", 10
"com.google.android.support+wearable", 10
"com.yline.lib+LibViewRecycler", 10
"com.trackingplan.client+sdk", 10
"com.isnc.facesdk+superid-sdk", 10
"org.microg.nlp+ui", 10
"me.aflak.libraries+bluetooth", 10
"com.queue-it.androidsdk+library-androidx", 10
"androidx.enterprise+enterprise-feedback-testing", 10
"dev.icerock.moko+units-test-android", 10
"com.telefonica+tweaks", 10
"com.facebook.stetho+stetho-timber", 10
"com.jakewharton+butterknife-reflect", 10
"com.github.limuyang2+LShadowLayout", 10
"dk.nodes.locksmith+core", 10
"com.eygraber+portal-compose-android", 10
"com.yuyakaido.android+rx-media-loader", 10
"embsunev.com.adslib+adslib", 10
"com.github.AllanHasegawa.Tempo+tempo-android-workmanager-scheduler", 10
"io.agora.rtc+full-video-preprocess", 10
"cn.qingin+game-sdk-core", 10
"com.github.f0ris.sweetalert+library", 10
"org.mongodb+mongodb-driver-embedded-android", 10
"io.tesseractgroup+purestatemachine", 10
"co.early.pwned+pwned", 10
"cn.junhua.android+permission-agent", 10
"io.github.ahmerafzal1+ahmer-pdfium", 10
"com.github.rahatarmanahmed+circularprogressview", 10
"com.zeoflow.depot+dispatcher-runtime", 10
"ir.metrix.notification+reactnative", 10
"com.toast.android+toast-iap-amazon-ktx", 10
"co.adcel.android+adcel-banner", 10
"com.zxn.dropdown+dropdown-menu", 10
"com.eaglesakura+android-text-kvs", 10
"com.github.vmironov.jetpack+jetpack-bindings-arguments", 10
"androidx.ui+ui-framework", 10
"com.queue-it.androidsdk+library", 10
"com.badlogicgames.gdxpay+gdx-pay-android-googlebilling", 10
"com.capacitorjs+keyboard", 10
"com.tuuzed.androidx.list+adapter", 10
"com.applovin.mediation+bidmachine-adapter", 10
"com.verizon.ads+android-vas-web-view", 10
"cn.dreamtobe.kpswitch+library", 10
"com.cosmos.mediax+pinch_loader", 10
"com.microsoft.azure+applicationinsights-android", 10
"com.yumimobi.ads.mediation+centrixlink", 10
"com.airbnb.android+mavericks-navigation", 10
"de.timroes.android+EnhancedListView", 10
"com.ibm.cloud+appconfiguration-android-sdk", 10
"com.github.redmadrobot+input-mask-android", 10
"com.mukesh+countrypicker", 10
"io.github.treech+util", 10
"com.witclass.source+ijkplayer-x86_64", 10
"com.github+android_permission_aop", 10
"me.giacoppo+remoteconfig", 10
"nl.boydroid+grant-me", 10
"com.mobgen.halo.android+halo-presenter", 10
"com.zeoflow.depot+sqlite", 10
"com.github.kostasdrakonakis+android-navigator", 10
"org.alfonz+alfonz-mvvm", 10
"tuwien.ac.at+mpmandroidlibrary", 10
"com.azure.android+azure-communication-common", 10
"dev.rikka.hidden+compat", 10
"io.github.yyxxgame.sdk+qingshi-gamesdk-login", 10
"com.freeletics.mad+navigator-common-fragment", 10
"com.configureit.utils.libhelper+citpaypalhelperlib", 10
"dev.icerock.moko+network-android", 10
"org.danbrough+klog-android", 10
"io.github.yuanrui-mdt-info+lib_base", 10
"io.matthewnelson.topl-android+topl-core", 10
"com.lzj.appupdate+library", 10
"hu.autsoft+krate", 10
"ir.metrix.notification+cordova", 10
"com.github.softwee+codeview-android", 10
"com.github.mta452+tehreer-android", 10
"com.keyri+keyrisdk", 10
"com.malinskiy.adam+android-junit4", 10
"net.dankito.utils+android-utils", 10
"in.ponshere+toggler", 10
"produvia.com.weaverandroidsdk+weaverandroidsdk", 10
"co.adcel.android+adcel-interstitial-image", 10
"com.lakehubo+hbanner", 10
"com.tuya.smart+tuyasmart-bizbundle-message", 10
"ca.mimic+oauth2library", 10
"com.soywiz.korlibs.korge2+korge-fleks-android", 10
"com.bytedance.ttgame+gsdk_wrapper_sdk_monitor_CnRelease", 10
"com.shepeliev+webrtc-kmp-android-debug", 10
"com.ftinc+kit", 10
"io.github.copper-leaf+kudzu-core-android", 10
"com.bidstack.adapters+ironsource-adapter", 10
"io.github.ReleaseStandard.CodeEditor.editor+model", 10
"fr.avianey+facebook-android-api", 10
"com.google.ads.mediation+adcolony", 10
"com.airbnb.android+mavericks-mocking", 10
"com.stanfy.enroscar+enroscar-goro", 10
"org.microg.nlp+location-v3", 10
"com.jakewharton+butterknife-runtime", 10
"org.codetwisted.android-widget+drawerlayout", 10
"dev.icerock.moko+units-basic-android-debug", 10
"com.emreeran.erecyclerview+erecyclerview", 10
"io.inai.payments+android-sdk", 10
"com.github.thekhaeng+pushdown-anim-click", 10
"com.projectplace.android+syncmanager", 10
"com.algolia+algoliasearch-offline-core-android", 10
"com.witclass.source+ijkplayer-java", 10
"io.github.valdzx+simplexml-ksp-core-android-debug", 10
"io.agora.rtm+rtm-sdk", 10
"com.github.ferrytan+skeletonplaceholderview", 10
"ltd.dolink.arch+arch-livedata", 10
"com.github.rumboalla.KryptoPrefs+kryptoprefs", 10
"com.xsolla.android+login-facebook", 10
"com.asksira.android+bsimagepicker", 10
"com.github.zp+z_file", 10
"com.kaola+push", 10
"com.witclass.source+ijkplayer-armv7a", 10
"com.ambassador+ambassadorsdk", 10
"com.mi.dev.mint+facebook-adapter", 10
"dev.chrisbanes.accompanist+accompanist-mdc-theme", 10
"com.twilio+ip-messaging-android", 10
"com.tuya.smart+tuyasmart-bizbundle-feedback", 10
"com.mellivora+RefreshRecycler", 10
"io.data2viz.charts+core-android-debug", 10
"androidx.compose.foundation+foundation-text", 10
"com.devdigital+customtabs", 10
"app.artyomd.injector+injector-android", 10
"com.github.valeryponomarenko.componentsmanager+injectionmanager", 10
"com.tencent.liteav.customize+LiteAVSDK_Professional", 10
"com.android.support.test.espresso+espresso-web", 10
"com.github.stpatrck+edsm", 10
"com.andretietz.retroauth+retroauth-android", 10
"com.sltpaya.open+qrlib", 10
"com.airbnb.android+mavericks-launcher", 10
"com.crust87+video-crop-view", 10
"com.github.aartikov+sesame-form", 10
"com.xsolla.android+login-qq", 10
"com.decathlon.vitamin+checkboxes", 10
"com.gitee.jdy2002+SuperAdapter", 10
"net.soulwolf.image+pictureChoose", 10
"com.github.jetradarmobile+android-sociallogin-facebook", 10
"tw.com.tp6gl4cj86+image_tool", 10
"com.bihe0832.android+lib-sqlite", 10
"com.tuuzed.androidx.list+preference-ktx", 10
"com.github.Tencent.soter+soter-wrapper", 10
"com.duitku+duitku-android-sdk", 10
"com.mobgen.halo.android+halo-translations", 10
"com.rakeeb+gcloud-storage-utils", 10
"co.datadome.sdk+sdk", 10
"com.github.tajchert+nammu", 10
"com.bidstack+mobile-ads-sdk", 10
"com.backbase.oss.deferredresources+deferred-resources-view-extensions", 10
"com.zcbl.android+zcbl-video-survey-library", 10
"com.kofigyan.stateprogressbar+stateprogressbar", 10
"com.maxkeppeler.bottomsheets+time_clock", 10
"com.yingt.framework+yingt-chart", 10
"com.shepeliev+webrtc-kmp-android", 10
"hu.autsoft+krate-gson", 10
"com.kaola+util", 10
"com.artear.rigel+rigel", 10
"com.google.mlkit+object-detection-custom", 10
"com.townwang+wechat", 10
"com.scottsu+material-design-resource", 10
"com.hendraanggrian+spannable-text", 10
"ir.metrix.push+reactnative", 10
"ir.metrix.notification+flutter", 10
"com.lorentzos.swipecards+library", 10
"co.zsmb+rainbow-cake-test", 10
"com.heaven7.android.data.mediator+data-mediator-android", 10
"dev.icerock.moko+network-errors-android", 10
"io.github.geniusrus+gestories", 10
"cn.wandersnail+classic-bluetooth", 10
"ir.metrix+internal", 10
"com.github.Justson.AgentWeb+agentweb-core", 10
"com.1gravity+android-colorpicker", 10
"com.bm.bebasbayar+embedded", 10
"org.microg.nlp+geocode-v1", 10
"cn.songhaiqing.walle.ble+walle-ble", 10
"com.mopub+mopub-sdk-fullscreen", 10
"com.jvtd+pay_wechat", 10
"org.kodein.db+kodein-leveldb-android", 10
"com.applicaster+applicaster-android-sdk", 10
"com.ealva+ealvalog-android", 10
"com.zeoflow+memo", 10
"com.dyhdyh.compat.mmrc+media-metadata-retriever-compat", 10
"com.github.denzcoskun+ImageSlideshow", 10
"co.adcel.android+adcel-interstitial-video", 10
"com.google.mlkit+pose-detection-accurate", 10
"io.github.luojilab+datareporter", 10
"net.skoumal.joogar+joogar", 10
"androidx.arch.core+core-testing", 10
"ir.metrix.push+flutter", 10
"ir.metrix.push+unity", 10
"org.smartregister+opensrp-client-immunization", 10
"com.appsflyer+oaid", 10
"com.keyri+scanner", 10
"me.jason.library+common-sdk", 10
"com.wdullaer+swipeactionadapter", 10
"com.mapxus.sdk+sdk-auth", 10
"com.github.weiteng4droid+hudLibrary", 10
"com.github.chrisbanes.actionbarpulltorefresh+extra-abc", 10
"com.github.marcherdiego.mvp+events", 10
"app.eccweizhi+onscreenlog", 10
"org.microg.gms+play-services-vision-common-api", 10
"io.github.dltech21+idcard_ocr", 10
"com.moxun+tagcloudlib", 10
"com.arthurivanets.adapster+adapster-databinding", 10
"com.cleveradssolutions+ironsource", 10
"com.github.kaichunlin.transition+core", 10
"com.ftinc+kit-arch", 10
"com.stanfy.enroscar+enroscar-content", 10
"ir.metrix.push+webview", 10
"sdk.zoop.one.offline_aadhaar+offline_aadhaar", 10
"rxsqlite+library", 10
"androidx.loader+loader", 10
"com.chesire.lintrules+lint-xml", 10
"org.refreshllc+geo", 10
"com.unity3d.ads+unity-ads", 10
"eu.unicate.android+retroauth", 10
"com.xsolla.android+login-wechat", 10
"dev.chrisbanes+insetter-dbx", 10
"com.github.mattyoliveira+simple-call-api", 10
"com.elibaxin.test+testpublishlib", 10
"com.keyri+compose", 10
"com.hannesdorfmann.mosby3+presentermanager", 10
"com.maxkeppeler.sheets+storage", 10
"com.worldpay.access+access-checkout-android", 10
"com.test.rechargemodule+rechargemodule", 10
"com.sefford+fraggle", 10
"com.neykov.mvp-candy+activities", 10
"com.gojek.clickstream+clickstream-health-metrics-noop", 10
"com.github.marcodama7.posty+posty", 10
"com.github.terrakok+modo-android", 10
"com.github.vitaliyptitsyn+validationedittext", 10
"com.lexing.common+lrecyclerview", 10
"com.xamoom.android+morpheus", 10
"vn.vais+vitts", 10
"com.adobe.marketing.mobile+lifecycle", 10
"com.sotwtm.util+ec-log", 10
"de.blox+graphview", 10
"com.hyperwallet.android.ui+transferrepository", 10
"org.lqos.zxing+zxings", 10
"com.adyen.checkout+await-base", 10
"demo.mirror.com.testjcenter+mylibrary", 10
"io.github.copper-leaf+kudzu-core-android-debug", 10
"cn.yhq+android-http", 10
"com.yandex.android+appmetricapush-provider-firebase", 10
"cn.earthyan.dialogandpop+dialogandpop", 10
"com.payu.networking+payu-core-networking", 10
"com.oriente.android+secret", 10
"com.github.nestorm001+camera", 10
"co.ronash.pushe+notification", 10
"com.lht+paintview", 10
"com.nshmura+strictmode-notifier", 10
"com.adyen.checkout+mbway-ui", 10
"com.github.evgenyneu+js-evaluator-for-android", 10
"com.lazylibs+updater", 10
"com.classic.adapter+commonadapter", 10
"org.microg.nlp+api", 10
"com.netease+gslb", 10
"jp.co.dwango.cbb+data-bus", 10
"co.adcel.android+adcel-native", 10
"com.cleveradssolutions+tapjoy", 10
"com.google.mlkit+pose-detection-common", 10
"com.nambimobile.widgets+expandable-fab", 10
"com.yandex.android+appmetricapush-provider-hms", 10
"com.uber.rib+rib-android-core", 10
"com.joybar.easypermission+library", 10
"cayte.starter+cayte-starter", 10
"cn.lemon.androidlib+lib", 10
"com.mikepenz+multiplatform-markdown-renderer-android", 10
"ir.metrix.push+cordova", 10
"com.joanzapata.iconify+android-iconify-simplelineicons", 10
"com.binhanh.android+BABLE", 10
"com.mrezanasirloo+slick-support-fragment", 10
"net.qiujuer.common+okhttp", 10
"com.mytechia+robobo-speech", 10
"net.i2p.android.ext+floatingactionbutton", 10
"org.benmobile.analysis.library+analysis", 10
"de.tomgrill.gdxdialogs+gdx-dialogs-android", 10
"com.jraska+falcon-spoon-compat", 10
"com.mastertechsoftware.easysqllibrary+easysqllibrary", 10
"io.github.idonans.uniontype+uniontype", 10
"com.kunminx.arch+strict-databinding", 10
"org.microg.nlp+service", 10
"com.adyen.checkout+await-ui", 10
"hu.kole.csrva+cleversectionviewadapter", 10
"com.heartlandpaymentsystems+globalpayments-android-sdk", 10
"io.insert-koin+koin-android-ext", 10
"com.tokopedia.tkpdlib+expandableoption", 10
"com.internal.bodhidipta+camvid", 10
"org.signal+libsignal-android", 10
"org.quenlen.magic+magic", 10
"co.adcel.android+adcel-rewarded", 10
"com.xamoom.android+htmltextview", 10
"com.xsolla.android+login", 10
"com.cinnamon.library+utils", 10
"sing.util+library", 10
"io.github.sinaweibosdk+core", 10
"br.com.leandroferreira+wizard_forms", 10
"com.mopub+mopub-sdk-native-video", 10
"org.microg.gms+play-services-vision", 10
"com.eygraber+portal-android", 10
"com.tuya.smart+tuyasmart-bizbundle-cloud_storage", 10
"com.lirancohen.designtoolbox+designtoolbox-picker", 10
"fr.nihilus+recyclerfragment", 10
"com.frm.safe_pin_pad_library+safe_pin_pad_library", 10
"com.tenqube+webui", 10
"com.example.leaksdetector+leaksdetector", 10
"com.github.pengrad+mapscaleview", 10
"com.juphoon.cloud.JCSDK+Watch", 10
"app.freel+locationfetcher", 10
"com.basgeekball+awesome-validation", 10
"com.fly+swallow", 10
"com.aitime.android+payment-payumobile", 10
"com.optimizely.ab+android-sdk-user-profile", 9
"com.freeletics.mad+navigator-fragment", 9
"com.louiscad.splitties+splitties-snackbar-android", 9
"com.tuya.smart+tuyasmart-ipc-camera-utils", 9
"com.amplifyframework+aws-geo-location", 9
"hu.supercluster+paperwork", 9
"com.github.vmironov.jetpack+jetpack-bindings-preferences", 9
"com.cloudinary+cloudinary-android-ui", 9
"com.louiscad.splitties+splitties-views-material-android", 9
"com.louiscad.splitties+splitties-exceptions-android", 9
"com.chootdev+csnackbar", 9
"com.maltaisn+icondialog", 9
"net.akaish.kitty.orm+kitty-orm", 9
"com.airbnb.android+showkase-screenshot-testing", 9
"com.jdroidframework+jdroid-android-google-signin", 9
"com.vk+android-sdk-id", 9
"cc.cloudist.acplibrary+library", 9
"com.tazkiyatech+android-test-utils", 9
"com.shopify.mobilebuysdk+buy", 9
"com.zky.zkyutils+zkyutils", 9
"com.metova+cappuccino", 9
"com.google.android.gms+play-services-mlkit-image-labeling", 9
"com.soywiz+korim-qr-android", 9
"com.mcxiaoke.packer-ng+helper", 9
"com.mobgen.halo.android+halo-notifications", 9
"com.airbnb.android+mvrx-mocking", 9
"dev.gitlive+firebase-config-android-debug", 9
"me.himanshusoni.quantityview+quantity-view", 9
"com.airbnb.android+react-native-maps", 9
"ir.tapsell.sdk+tapsell-sdk-android", 9
"com.airnauts+toolkit", 9
"com.google.firebase+firebase-ml-vision-object-detection-model", 9
"energy.octopus+tesla-android-auth", 9
"com.toast.android+toast-iap-huawei-ktx", 9
"com.muhammadmuzammilsharif.locationhelper+locationhelper", 9
"com.q2t+network", 9
"io.github.yyxxgame.sdk+eyuancomm-channel-lib-huawei", 9
"com.utsman.messaging+smm", 9
"io.sariska+react-native-background-timer", 9
"com.yandex.android+mapkit", 9
"com.louiscad.splitties+splitties-views-appcompat-android", 9
"com.louiscad.splitties+splitties-permissions-android", 9
"sharma.labhya.zylo+zylo", 9
"com.optimizely.ab+android-sdk-event-handler", 9
"com.zeoflow.depot+depot-runtime", 9
"ro.dragossusi+livedata-validation", 9
"com.vejoe.lib+bluetooth", 9
"com.github.dfqin+grantor", 9
"com.mlsdev.livedatasocialauth+library", 9
"com.mateuszkoslacz.moviper+moviper-recyclerview-databinding", 9
"com.sensorsdata.analytics.android+TestSDK", 9
"ltd.dolink.arch+arch-rxjava2-lifecycle", 9
"com.yyfly.android+http-utils", 9
"com.github.lawloretienne+discreteslider", 9
"com.test+mylibrary", 9
"com.facebook.fresco+flipper", 9
"com.hoko+hoko-blur", 9
"com.evernote+android-sdk", 9
"com.amplifyframework+maplibre-adapter", 9
"com.github.Kennyc1012+MultiStateView", 9
"io.requestly.rqinterceptor+library", 9
"com.safframework.log+saf-log-debug-view", 9
"com.automattic+tracks", 9
"com.louiscad.splitties+splitties-activities-android", 9
"io.huannguyen.SwipeToDeleteRV+swipe-to-delete-rv", 9
"com.cleveradssolutions+adcolony", 9
"com.louiscad.splitties+splitties-views-dsl-android", 9
"com.r0adkll+slidableactivity", 9
"org.sqlite.sqliteX+sqlite-android", 9
"com.louiscad.splitties+splitties-fun-pack-android-base-android", 9
"de.baumato.android.progress+progress", 9
"com.adobe.creativesdk+color", 9
"io.github.pedro-bachiega+curved-seek-bar", 9
"com.vogosport.git+coreplayer-fifa", 9
"com.kevalpatel2106+hiddencamera", 9
"com.github.webrtc-sdk+android", 9
"cn.testin.analysis+bugout", 9
"com.louiscad.splitties+splitties-alertdialog-appcompat-coroutines-android", 9
"com.github.guilhe+quantity-picker-view", 9
"com.github.dkharrat.nexusdialog+nexusdialog", 9
"com.github.xxl6097+customoncrash", 9
"co.adcel.android+adcel-ads-mediation-banner", 9
"com.louiscad.splitties+splitties-views-coroutines-material-android", 9
"com.chiao.netspot+netspot", 9
"com.opg.sdk+opgsdk_lite", 9
"com.louiscad.splitties+splitties-views-dsl-recyclerview-android", 9
"com.kila.apprater_dialog.lars+apprater-dialog", 9
"jp.takuji31.koreference+koreference-gson", 9
"com.segment.analytics.android.integrations+localytics", 9
"com.github.shell-software+fab", 9
"com.github.charleslzq+face-engine", 9
"com.adobe.creativesdk.foundation+assetcore", 9
"com.louiscad.splitties+splitties-views-selectable-constraintlayout-android", 9
"pro.esigning+SignatureDocumentView", 9
"com.imafish.litesdk+library", 9
"com.plutonem+rest", 9
"com.ibm.mobilefirstplatform.clientsdk.android+facebookauthentication", 9
"cn.yhq+android-recycler-adapter", 9
"com.louiscad.splitties+splitties-fun-pack-android-material-components-android", 9
"dev.enro+enro-viewmodel", 9
"com.github.katelee.widget+recyclerviewlayout", 9
"com.louiscad.splitties+splitties-views-dsl-constraintlayout-android", 9
"com.peng.library+one-push-xiaomi", 9
"com.linecorp.lich+viewmodel-test", 9
"com.vogosport.git+playerlib-fifa", 9
"br.com.off2+off2-core", 9
"com.virjar+hermes-api", 9
"com.jaychang+simpleauth-instagram", 9
"androidx.savedstate+savedstate-ktx", 9
"com.chargebee+chargebee-android", 9
"ru.starksoft+simple-message", 9
"com.codebear.keyboard+emoticons-keyboard", 9
"org.unfoldingword.tools+task-manager", 9
"io.github.copper-leaf+thistle-core-android", 9
"com.google.firebase+firebase-ml-vision-automl", 9
"com.classic.common+multiple-status-view", 9
"com.wasisto.androidkeystoreencryption+androidkeystoreencryption", 9
"com.jwenfeng.pulltorefresh+library", 9
"com.roudikk.compose-navigator+compose-navigator", 9
"es.rafaco.compat+androidx", 9
"hoo.android.hutils+hooutillibrary", 9
"io.sariska+react-native-community_netinfo", 9
"fm.feed.android+player-sdk-exo2151", 9
"com.louiscad.splitties+splitties-typesaferecyclerview-android", 9
"com.umeng.umsdk+xiaomi-push", 9
"com.soywiz+korim-qr-android-debug", 9
"com.adobe.creativesdk.foundation+assetux", 9
"com.winsontan520.datagovsg+datagovsg", 9
"net.gini.android+gini-health-sdk", 9
"me.dkzwm.widget.fet+core", 9
"nl.weeaboo.vn+nvlist-android", 9
"it.sephiroth.android.library.asm+asm-logging-runtime", 9
"io.elements.pay+core-ui", 9
"com.xixicm.ca+ca", 9
"io.sariska+react-native-async-storage_async-storage", 9
"net.gotev+recycleradapter-paging", 9
"com.rickbusarow.tangle+tangle-viewmodel-activity", 9
"com.vogosport.git+coreplayer", 9
"com.github.mandriana+mvp-base-views-dagger", 9
"com.rickbusarow.tangle+tangle-viewmodel-fragment", 9
"com.bytedance.ttgame+gsdk_wrapper_push_CnRelease", 9
"com.yolanda.nohttp+nohttp", 9
"io.javac+ManyBlue", 9
"co.zsmb+rainbow-cake-channels", 9
"com.inlocomedia.android+android-google-adapter", 9
"io.scal+commandbasedarchitecture_coroutine", 9
"com.lin+poweradapter", 9
"com.tencent.map+tencent-map-nav-sync", 9
"cn.com.itep.parse+parse", 9
"com.mintegral.thrid.adapter+admob_adapter", 9
"com.github.thiagokimo+faker", 9
"com.teskalabs.cvio+catvision-io-sdk-android", 9
"ltd.dolink.arch+arch-rxjava3-lifecycle", 9
"co.touchlab+kermit-test-android-debug", 9
"com.github.charleslzq+kotlin-react", 9
"androidx.car.app+app-projected", 9
"androidx.dynamicanimation+dynamicanimation", 9
"ai.picovoice+octopus-android", 9
"com.github.charleslzq+websocket-face-store", 9
"com.louiscad.splitties+splitties-fragmentargs-android", 9
"com.github.pavlospt+rxfile", 9
"im.arena+livescorecard", 9
"com.androidadvance+topsnackbar", 9
"com.hikkideveloper+ext-bundle", 9
"com.inverce.mod+Events", 9
"de.dimensionv+androDialogs-supportlibs", 9
